20191029_construction_row_188,X000160,COMPLETED,Melbourne (CBD),372-378 Little Bourke Street MELBOURNE VIC 3000,6,0,-37.81342468,144.9614805
20191029_construction_row_189,X000164,COMPLETED,Melbourne (CBD),Break Free (Heritage on Little Bourke) 318-322 Little Bourke Street MELBOURNE VIC 3000,13,0,-37.81292592,144.9631275
20191029_construction_row_190,X000090,COMPLETED,Melbourne (CBD),25-35 Little Collins Street MELBOURNE VIC 3000,32,40,-37.81289879,144.9727056
20191029_construction_row_191,X000069,COMPLETED,Melbourne (CBD),601-611 Little Collins Street MELBOURNE VIC 3000,8,0,-37.81802841,144.9549044
20191029_construction_row_192,X000110,COMPLETED,Melbourne (CBD),Council House 2 218-242 Little Collins Street MELBOURNE VIC 3000,11,0,-37.81413224,144.9668095
20191029_construction_row_193,X000261,COMPLETED,Melbourne (CBD),22-32 Little La Trobe Street MELBOURNE VIC 3000,18,0,-37.80917171,144.9626725
20191029_construction_row_194,X000491,COMPLETED,North Melbourne,29-31 Little Leveson Street NORTH MELBOURNE VIC 3051,2,0,-37.80418275,144.9515213
20191029_construction_row_195,X000185,COMPLETED,Melbourne (CBD),551-555 Little Lonsdale Street MELBOURNE VIC 3000,3,0,-37.81329565,144.9555651
20191029_construction_row_196,X000186,COMPLETED,Melbourne (CBD),Metro Park West Apartments 557-561 Little Lonsdale Street MELBOURNE VIC 3000,25,0,-37.81335272,144.9553662
20191029_construction_row_197,X000209,COMPLETED,Melbourne (CBD),466-468 Little Lonsdale Street MELBOURNE VIC 3000,5,0,-37.81290461,144.955573
20191029_construction_row_198,X000212,COMPLETED,Melbourne (CBD),La Banque Apartments 380-386 Little Lonsdale Street MELBOURNE VIC 3000,36,0,-37.81209822,144.9581022
20191029_construction_row_199,X000217,COMPLETED,Melbourne (CBD),280-294 Little Lonsdale Street MELBOURNE VIC 3000,36,107,-37.81127448,144.9609411
20191029_construction_row_200,X000218,COMPLETED,Melbourne (CBD),280-294 Little Lonsdale Street MELBOURNE VIC 3000,40,125,-37.81127448,144.9609411
20191029_construction_row_201,X000234,COMPLETED,Melbourne (CBD),158-162 Little Lonsdale Street MELBOURNE VIC 3000,9,0,-37.80954011,144.9671868
20191029_construction_row_202,X000236,COMPLETED,Melbourne (CBD),EastEnd Apartments 2-14 Exploration Lane MELBOURNE VIC 3000,30,0,-37.8091399,144.9684463
20191029_construction_row_203,X000371,COMPLETED,Carlton,204-218 Lygon Street CARLTON VIC 3053,7,0,-37.80218764,144.9671431
20191029_construction_row_204,X000376,COMPLETED,Carlton,98-126 Lygon Street CARLTON VIC 3053,5,0,-37.80443771,144.9667019
20191029_construction_row_205,X000457,COMPLETED,North Melbourne,135-173 Macaulay Road NORTH MELBOURNE VIC 3051,1,0,-37.79747129,144.9405564
20191029_construction_row_206,X000445,COMPLETED,North Melbourne,275-285 MacAulay Road NORTH MELBOURNE VIC 3051,2,0,-37.79551317,144.9376304
20191029_construction_row_207,X000446,COMPLETED,North Melbourne,287-313 MacAulay Road NORTH MELBOURNE VIC 3051,2,0,-37.79545188,144.9371088
20191029_construction_row_208,X000268,COMPLETED,Melbourne (CBD),Mackenzie Tower 27-39 MacKenzie Street MELBOURNE VIC 3000,32,0,-37.8078113,144.9669523
20191029_construction_row_209,X000099,COMPLETED,Melbourne (CBD),18-22 McKillop Street MELBOURNE VIC 3000,7,0,-37.8151458,144.9618186
20191029_construction_row_210,X000961,COMPLETED,Parkville,Evo Apartments 107-115 Manningham Street PARKVILLE VIC 3052,6,188,-37.78442153,144.9406843
20191029_construction_row_211,X000962,COMPLETED,Parkville,125-133 Manningham Street PARKVILLE VIC 3052,1,0,-37.78384346,144.9403735
20191029_construction_row_212,X000963,COMPLETED,Parkville,125-133 Manningham Street PARKVILLE VIC 3052,2,0,-37.78384346,144.9403735
20191029_construction_row_213,X000051,COMPLETED,Melbourne (CBD),54-60 Market Street MELBOURNE VIC 3000,24,0,-37.81777732,144.9608187
20191029_construction_row_214,X001077,COMPLETED,Docklands,Victoria Harbour Precinct 938 Collins Street DOCKLANDS VIC 3008,3,0,-37.81977616,144.9367403
20191029_construction_row_215,X000504,COMPLETED,North Melbourne,15-19 O'Connell Street NORTH MELBOURNE VIC 3051,4,0,-37.80543275,144.9578386
20191029_construction_row_216,X000506,COMPLETED,North Melbourne,21-27 O'Connell Street NORTH MELBOURNE VIC 3051,4,0,-37.8052506,144.9576484
20191029_construction_row_217,X000431,COMPLETED,Carlton,9-13 Earl Street CARLTON VIC 3053,8,0,-37.80616681,144.9654309
20191029_construction_row_218,X000361,COMPLETED,Carlton,111-149 Nicholson Street CARLTON VIC 3053,8,0,-37.79730914,144.974439
20191029_construction_row_219,X000597,COMPLETED,West Melbourne (Residential),39-47 Peel Street WEST MELBOURNE VIC 3003,4,0,-37.80717882,144.9554125
20191029_construction_row_220,X000513,COMPLETED,North Melbourne,188-196 Peel Street NORTH MELBOURNE VIC 3051,5,0,-37.80322003,144.9568411
20191029_construction_row_221,X000503,COMPLETED,North Melbourne,140-164 Peel Street NORTH MELBOURNE VIC 3051,4,0,-37.80444383,144.9566607
20191029_construction_row_222,X000381,COMPLETED,Carlton,95-125 Pelham Street CARLTON VIC 3053,15,0,-37.80282176,144.964422
20191029_construction_row_223,X000987,COMPLETED,Parkville,CSL Limited 39-79 Poplar Road PARKVILLE VIC 3052,1,0,-37.78034463,144.9447501
20191029_construction_row_224,X000952,COMPLETED,Melbourne (Remainder),Royal Freemasons Homes Of Victoria 31-75 Moubray Street MELBOURNE VIC 3004,4,0,-37.84761543,144.983403
20191029_construction_row_225,X000415,COMPLETED,Carlton,205-209 Queensberry Street CARLTON VIC 3053,4,0,-37.80465676,144.9619971
20191029_construction_row_226,X000410,COMPLETED,Carlton,233-251 Queensberry Street CARLTON VIC 3053,3,0,-37.80460826,144.9606972
20191029_construction_row_227,X000481,COMPLETED,North Melbourne,Bastow Institute of Educational Leadership 603-615 Queensberry Street NORTH MELBOURNE VIC 3051,3,0,-37.80329831,144.9470253
20191029_construction_row_228,X000482,COMPLETED,North Melbourne,641-643 Queensberry Street NORTH MELBOURNE VIC 3051,2,0,-37.8029926,144.9460769
20191029_construction_row_229,X000904,COMPLETED,Southbank,31-49 Queens Bridge Street SOUTHBANK VIC 3006,67,611,-37.82293404,144.9613935
20191029_construction_row_230,X000246,COMPLETED,Melbourne (CBD),CityTempo Apartments 175-181 A'Beckett Street MELBOURNE VIC 3000,29,0,-37.81022002,144.9582124
20191029_construction_row_231,X000256,COMPLETED,Melbourne (CBD),350-370 Queen Street MELBOURNE VIC 3000,21,0,-37.81042552,144.95908
20191029_construction_row_232,X000133,COMPLETED,Melbourne (CBD),184-192 Queen Street MELBOURNE VIC 3000,18,0,-37.81402804,144.9606798
20191029_construction_row_233,X000375,COMPLETED,Carlton,83-95 Rathdowne Street CARLTON VIC 3053,5,0,-37.80485099,144.9687987
20191029_construction_row_234,X000373,COMPLETED,Carlton,The Rathdowne 125-139 Rathdowne Street CARLTON VIC 3053,5,0,-37.80383243,144.969019
20191029_construction_row_235,X000352,COMPLETED,Carlton,349-355 Rathdowne Street CARLTON VIC 3053,6,0,-37.79819052,144.969914
20191029_construction_row_236,X000353,COMPLETED,Carlton,357-363 Rathdowne Street CARLTON VIC 3053,4,0,-37.79802699,144.9699425
20191029_construction_row_237,X000360,COMPLETED,Carlton,Carlton Baths 216-248 Rathdowne Street CARLTON VIC 3053,1,0,-37.79345491,144.9716835
20191029_construction_row_238,X000585,COMPLETED,West Melbourne (Residential),87-101 Roden Street WEST MELBOURNE VIC 3003,6,0,-37.80750405,144.9487784
20191029_construction_row_239,X000587,COMPLETED,West Melbourne (Residential),141-149 Roden Street WEST MELBOURNE VIC 3003,6,62,-37.80851237,144.9473904
20191029_construction_row_240,X000595,COMPLETED,West Melbourne (Residential),42-50 Rosslyn Street WEST MELBOURNE VIC 3003,5,0,-37.80740897,144.9525577
20191029_construction_row_241,X000956,COMPLETED,Parkville,197-259 Royal Parade PARKVILLE VIC 3052,4,7,-37.78859493,144.9581166
20191029_construction_row_242,X000085,COMPLETED,Melbourne (CBD),150-154 Collins Street MELBOURNE VIC 3000,13,143,-37.81417708,144.968176
20191029_construction_row_243,X000303,COMPLETED,Melbourne (CBD),380-388 Russell Street MELBOURNE VIC 3000,5,0,-37.8074831,144.9661017
20191029_construction_row_244,X000304,COMPLETED,Melbourne (CBD),380-388 Russell Street MELBOURNE VIC 3000,4,0,-37.8074831,144.9661017
20191029_construction_row_245,X000269,COMPLETED,Melbourne (CBD),336-376 Russell Street MELBOURNE VIC 3000,27,0,-37.80825207,144.9664698
20191029_construction_row_246,X000239,COMPLETED,Melbourne (CBD),302-324 Russell Street MELBOURNE VIC 3000,55,146,-37.80930233,144.9668052
20191029_construction_row_247,X000113,COMPLETED,Melbourne (CBD),Hero Apartments 114-120 Russell Street MELBOURNE VIC 3000,15,0,-37.81349357,144.9690282
20191029_construction_row_248,X000062,COMPLETED,Melbourne (CBD),42-44 Russell Street MELBOURNE VIC 3000,5,0,-37.81556762,144.9697387
20191029_construction_row_249,X000711,COMPLETED,Melbourne (Remainder),Royce Hotel 375-385 St Kilda Road MELBOURNE VIC 3004,2,0,-37.83508742,144.9755401
20191029_construction_row_250,X000713,COMPLETED,Melbourne (Remainder),393-401 St Kilda Road MELBOURNE VIC 3004,7,0,-37.83570805,144.9760291
20191029_construction_row_251,X000765,COMPLETED,Melbourne (Remainder),505-507 St Kilda Road MELBOURNE VIC 3004,21,0,-37.84370941,144.9792364
20191029_construction_row_252,X000715,COMPLETED,Melbourne (Remainder),519-539 St Kilda Road MELBOURNE VIC 3004,9,0,-37.84556679,144.9798741
20191029_construction_row_253,X000953,COMPLETED,Melbourne (Remainder),Wesley College 567-581 St Kilda Road MELBOURNE VIC 3004,4,0,-37.8492294,144.9832338
20191029_construction_row_254,X001003,COMPLETED,Docklands,285-313 Spencer Street DOCKLANDS VIC 3008,15,300,-37.81380833,144.9510174
20191029_construction_row_255,X000591,COMPLETED,West Melbourne (Residential),162-174 Rosslyn Street WEST MELBOURNE VIC 3003,6,45,-37.80925477,144.9489077
20191029_construction_row_256,X000586,COMPLETED,West Melbourne (Residential),135-137 Roden Street WEST MELBOURNE VIC 3003,5,31,-37.80835644,144.9475988
20191029_construction_row_257,X000592,COMPLETED,West Melbourne (Residential),478-486 Spencer Street WEST MELBOURNE VIC 3003,3,0,-37.80874254,144.9498257
20191029_construction_row_258,X000205,COMPLETED,Melbourne (CBD),Atlantis Hotel & Tower 284-302 Spencer Street MELBOURNE VIC 3000,36,0,-37.8137059,144.9520545
20191029_construction_row_259,X000204,COMPLETED,Melbourne (CBD),Mondriane Tower 278-282 Spencer Street MELBOURNE VIC 3000,26,0,-37.81395166,144.9521671
20191029_construction_row_260,X000039,COMPLETED,Melbourne (CBD),Great Southern Hotel 44-64 Spencer Street MELBOURNE VIC 3000,4,0,-37.81972836,144.9547847
20191029_construction_row_261,X001005,COMPLETED,Docklands,Southern Cross Station 85-161 Spencer Street DOCKLANDS VIC 3008,14,102,-37.81843099,144.9522041
20191029_construction_row_262,X001006,COMPLETED,Docklands,Southern Cross Station 85-161 Spencer Street DOCKLANDS VIC 3008,11,85,-37.81843099,144.9522041
20191029_construction_row_263,X001007,COMPLETED,Docklands,Southern Cross Station 85-161 Spencer Street DOCKLANDS VIC 3008,3,0,-37.81843099,144.9522041
20191029_construction_row_264,X000593,COMPLETED,West Melbourne (Residential),61-63 Stanley Street WEST MELBOURNE VIC 3003,2,0,-37.80835759,144.9495462
20191029_construction_row_265,X000590,COMPLETED,West Melbourne (Residential),115-121 Stanley Street WEST MELBOURNE VIC 3003,3,0,-37.80928863,144.9479487
20191029_construction_row_266,X000588,COMPLETED,West Melbourne (Residential),162-170 Stanley Street WEST MELBOURNE VIC 3003,4,0,-37.80904391,144.9471711
20191029_construction_row_267,X000473,COMPLETED,North Melbourne,5-13 Stawell Street NORTH MELBOURNE VIC 3051,5,0,-37.80369053,144.9425181
20191029_construction_row_268,X000475,COMPLETED,North Melbourne,5-13 Stawell Street NORTH MELBOURNE VIC 3051,5,0,-37.80369053,144.9425181
20191029_construction_row_269,X000559,COMPLETED,West Melbourne (Residential),49-53 Stawell Street WEST MELBOURNE VIC 3003,4,0,-37.80482411,144.942323
20191029_construction_row_270,X000707,COMPLETED,Melbourne (Remainder),Olympic Park 2-100 Olympic Boulevard MELBOURNE VIC 3004,4,0,-37.82485516,144.9824354
20191029_construction_row_271,X000708,COMPLETED,Melbourne (Remainder),Olympic Park 2-100 Olympic Boulevard MELBOURNE VIC 3004,4,0,-37.82485516,144.9824354
20191029_construction_row_272,X000709,COMPLETED,Melbourne (Remainder),Olympic Park 2-100 Olympic Boulevard MELBOURNE VIC 3004,4,0,-37.82485516,144.9824354
20191029_construction_row_273,X000080,COMPLETED,Melbourne (CBD),Capitol Arcade 109-117 Swanston Street MELBOURNE VIC 3000,11,0,-37.81507096,144.9657923
20191029_construction_row_274,X000296,COMPLETED,Melbourne (CBD),427-457 Swanston Street MELBOURNE VIC 3000,10,0,-37.80826408,144.9626891
20191029_construction_row_275,X000386,COMPLETED,Carlton,Tune Hotel 607-621 Swanston Street CARLTON VIC 3053,9,26,-37.80404263,144.9629645
20191029_construction_row_276,X000331,COMPLETED,Carlton,864-866 Swanston Street CARLTON VIC 3053,2,0,-37.79606949,144.9651384
20191029_construction_row_277,X000330,COMPLETED,Carlton,842-844 Swanston Street CARLTON VIC 3053,4,0,-37.79648227,144.9649354
20191029_construction_row_278,X000332,COMPLETED,Carlton,College Square on Swanston 768-804 Swanston Street CARLTON VIC 3053,11,0,-37.79783266,144.9651744
20191029_construction_row_279,X000382,COMPLETED,Carlton,127-135 Pelham Street CARLTON VIC 3053,13,0,-37.80276993,144.9639452
20191029_construction_row_280,X000426,COMPLETED,Carlton,514-520 Swanston Street CARLTON VIC 3053,17,0,-37.8048373,144.9635329
20191029_construction_row_281,X000424,COMPLETED,Carlton,462-468 Swanston Street CARLTON VIC 3053,8,0,-37.80600874,144.9633297
20191029_construction_row_282,X000626,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
20191029_construction_row_283,X000627,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
20191029_construction_row_284,X000628,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
20191029_construction_row_285,X000629,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
20191029_construction_row_286,X000630,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
20191029_construction_row_287,X000631,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
20191029_construction_row_288,X000632,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
20191029_construction_row_289,X000633,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
20191029_construction_row_290,X000634,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
20191029_construction_row_291,X000635,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
20191029_construction_row_292,X000636,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
20191029_construction_row_293,X000637,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
20191029_construction_row_294,X000638,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
20191029_construction_row_295,X000678,COMPLETED,Kensington,2-26 Mawbey Street KENSINGTON VIC 3031,3,0,-37.78986498,144.9231771
20191029_construction_row_296,X000949,COMPLETED,South Yarra,2-14 Hope Street SOUTH YARRA VIC 3141,3,0,-37.83713828,144.9793101
20191029_construction_row_297,X000534,COMPLETED,North Melbourne,12-24 Tyrone Street NORTH MELBOURNE VIC 3051,4,0,-37.80091468,144.9543622
20191029_construction_row_298,X000354,COMPLETED,Carlton,14-28 University Street CARLTON VIC 3053,0,0,-37.79941827,144.9693014
20191029_construction_row_299,X000682,COMPLETED,East Melbourne,576-594 Victoria Parade EAST MELBOURNE VIC 3002,3,59,-37.81058353,144.9905606
20191029_construction_row_300,X000681,COMPLETED,East Melbourne,570-574 Victoria Parade EAST MELBOURNE VIC 3002,3,0,-37.81025506,144.9904095
20191029_construction_row_301,X000686,COMPLETED,East Melbourne,Victoria Brewery Site 412-442 Victoria Parade EAST MELBOURNE VIC 3002,7,0,-37.81004691,144.9856247
20191029_construction_row_302,X000698,COMPLETED,East Melbourne,68-90 Victoria Parade EAST MELBOURNE VIC 3002,3,0,-37.80856345,144.9742889
20191029_construction_row_303,X000317,COMPLETED,Melbourne (CBD),51-57 Victoria Street MELBOURNE VIC 3000,8,0,-37.80670752,144.9606307
20191029_construction_row_304,X000560,COMPLETED,West Melbourne (Residential),Silk Apartments 493-499 Victoria Street WEST MELBOURNE VIC 3003,4,0,-37.80481305,144.9434493
20191029_construction_row_305,X000474,COMPLETED,North Melbourne,700-708 Victoria Street NORTH MELBOURNE VIC 3051,3,0,-37.80417943,144.9424289
20191029_construction_row_306,X000492,COMPLETED,North Melbourne,448 Victoria Street NORTH MELBOURNE VIC 3051,2,0,-37.80505506,144.9513519
20191029_construction_row_307,X000494,COMPLETED,North Melbourne,406-416 Victoria Street NORTH MELBOURNE VIC 3051,1,0,-37.80518028,144.9525726
20191029_construction_row_308,X000499,COMPLETED,North Melbourne,Ramsden Apartments 352-362 Victoria Street NORTH MELBOURNE VIC 3051,4,0,-37.80537856,144.9543392
20191029_construction_row_309,X000498,COMPLETED,North Melbourne,328-350 Victoria Street NORTH MELBOURNE VIC 3051,5,0,-37.80542601,144.9547634
20191029_construction_row_310,X000548,COMPLETED,North Melbourne,1-9 Villiers Street NORTH MELBOURNE VIC 3051,4,0,-37.79989626,144.9520654
20191029_construction_row_311,X000549,COMPLETED,North Melbourne,11-21A Villiers Street NORTH MELBOURNE VIC 3051,3,0,-37.79962041,144.9522644
20191029_construction_row_312,X001170,COMPLETED,West Melbourne (Residential),33-37 Walsh Street WEST MELBOURNE VIC 3003,5,0,-37.80842803,144.9533881
20191029_construction_row_313,X000704,COMPLETED,East Melbourne,95-111 Wellington Parade South EAST MELBOURNE VIC 3002,2,0,-37.81716733,144.9806561
20191029_construction_row_314,X000691,COMPLETED,East Melbourne,1-9 Powlett Street EAST MELBOURNE VIC 3002,18,0,-37.81608712,144.9848349
20191029_construction_row_315,X000673,COMPLETED,Kensington,55 Westbourne Road KENSINGTON VIC 3031,1,0,-37.79342871,144.9222381
20191029_construction_row_316,X000155,COMPLETED,Melbourne (CBD),189-203 William Street MELBOURNE VIC 3000,24,0,-37.81464582,144.9570652
20191029_construction_row_317,X000157,COMPLETED,Melbourne (CBD),William Cooper Justice Centre 223-229 William Street MELBOURNE VIC 3000,12,0,-37.81403791,144.957026
20191029_construction_row_318,X000207,COMPLETED,Melbourne (CBD),277-287 William Street MELBOURNE VIC 3000,13,0,-37.8125206,144.9563615
20191029_construction_row_319,X000248,COMPLETED,Melbourne (CBD),Art on the Park Apartments 330-352 William Street MELBOURNE VIC 3000,36,445,-37.81124627,144.9565752
20191029_construction_row_320,X000541,COMPLETED,North Melbourne,29-35 Wreckyn Street NORTH MELBOURNE VIC 3051,6,0,-37.80003487,144.9541318
20191029_construction_row_321,X000538,COMPLETED,North Melbourne,36-48 Wreckyn Street NORTH MELBOURNE VIC 3051,3,0,-37.80037791,144.9547748
20191029_construction_row_322,X000537,COMPLETED,North Melbourne,30-34 Wreckyn Street NORTH MELBOURNE VIC 3051,6,0,-37.80053674,144.9545415
20191029_construction_row_323,X000535,COMPLETED,North Melbourne,16-28 Wreckyn Street NORTH MELBOURNE VIC 3051,4,0,-37.80069722,144.9542365
20191029_construction_row_324,X000705,COMPLETED,East Melbourne,Yarra Park Brunton Avenue EAST MELBOURNE VIC 3002,3,0,-37.81975517,144.9872722
20191029_construction_row_325,X000892,COMPLETED,Southbank,Riverside Apartments 1 Riverside Quay SOUTHBANK VIC 3006,8,0,-37.82190773,144.9638779
20191029_construction_row_326,X000934,COMPLETED,Southbank,Gallery Tower 27-33 City Road SOUTHBANK VIC 3006,19,0,-37.82173393,144.9668593
20191029_construction_row_327,X000928,COMPLETED,Southbank,WRAP Residences 133-139 City Road SOUTHBANK VIC 3006,41,0,-37.82348398,144.9635826
20191029_construction_row_328,X000929,COMPLETED,Southbank,141-155 City Road SOUTHBANK VIC 3006,46,464,-37.82376428,144.9632528
20191029_construction_row_329,X000922,COMPLETED,Southbank,The Summit Concierge Apartments 157-165 City Road SOUTHBANK VIC 3006,26,0,-37.82425014,144.9626783
20191029_construction_row_330,X000919,COMPLETED,Southbank,207-229 City Road SOUTHBANK VIC 3006,3,0,-37.8257706,144.9611636
20191029_construction_row_331,X000733,COMPLETED,Southbank,241-243 City Road SOUTHBANK VIC 3006,43,0,-37.82652034,144.9600013
20191029_construction_row_332,X000727,COMPLETED,Southbank,The Bank Apartments 269-283 City Road SOUTHBANK VIC 3006,41,0,-37.82729583,144.9590348
20191029_construction_row_333,X000728,COMPLETED,Southbank,285-291 City Road SOUTHBANK VIC 3006,15,0,-37.82742528,144.9587797
20191029_construction_row_334,X000918,COMPLETED,Southbank,Southbank One 174-184 City Road SOUTHBANK VIC 3006,37,0,-37.8238378,144.9619163
20191029_construction_row_335,X000943,COMPLETED,Southbank,276-282 City Road SOUTHBANK VIC 3006,23,3,-37.82638529,144.9591382
20191029_construction_row_336,X000722,COMPLETED,Southbank,334-342 City Road SOUTHBANK VIC 3006,6,0,-37.82783763,144.9573511
20191029_construction_row_337,X000937,COMPLETED,Southbank,Triptych Apartments 8-10 Kavanagh Street SOUTHBANK VIC 3006,30,0,-37.82248629,144.9665796
20191029_construction_row_338,X000932,COMPLETED,Southbank,18 Kavanagh Street SOUTHBANK VIC 3006,5,0,-37.82271891,144.9660269
20191029_construction_row_339,X000933,COMPLETED,Southbank,Southpoint Apartments 20-22 Kavanagh Street SOUTHBANK VIC 3006,31,0,-37.82280805,144.9658274
20191029_construction_row_340,X000762,COMPLETED,Southbank,Eight Apartments 6-8 Dorcas Street SOUTHBANK VIC 3006,20,0,-37.82984525,144.9701752
20191029_construction_row_341,X000756,COMPLETED,Southbank,Elm Apartments 18-24 Dorcas Street SOUTHBANK VIC 3006,17,0,-37.83002099,144.9695712
20191029_construction_row_342,X000745,COMPLETED,Southbank,151-169 Kings Way SOUTHBANK VIC 3006,1,0,-37.82871319,144.9638035
20191029_construction_row_343,X000761,COMPLETED,Southbank,The Guilfoyle 35-47 Coventry Street SOUTHBANK VIC 3006,21,222,-37.82956556,144.9693921
20191029_construction_row_344,X000751,COMPLETED,Southbank,Global Television Studios 49-61 Coventry Street SOUTHBANK VIC 3006,3,0,-37.83001576,144.968718
20191029_construction_row_345,X000731,COMPLETED,Southbank,58 Clarke Street SOUTHBANK VIC 3006,34,0,-37.82786535,144.9593382
20191029_construction_row_346,X000718,COMPLETED,Southbank,Tiara Apartments 46-50 Haig Street SOUTHBANK VIC 3006,32,181,-37.8268301,144.9569458
20191029_construction_row_347,X000726,COMPLETED,Southbank,109-117 Clarendon Street SOUTHBANK VIC 3006,33,0,-37.82773625,144.9584752
20191029_construction_row_348,X000907,COMPLETED,Southbank,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,1,0,-37.82538979,144.9523045
20191029_construction_row_349,X000908,COMPLETED,Southbank,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,1,0,-37.82538979,144.9523045
20191029_construction_row_350,X000910,COMPLETED,Southbank,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,20,0,-37.82538979,144.9523045
20191029_construction_row_351,X000911,COMPLETED,Southbank,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,3,0,-37.82538979,144.9523045
20191029_construction_row_352,X000912,COMPLETED,Southbank,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,2,0,-37.82538979,144.9523045
20191029_construction_row_353,X000915,COMPLETED,Southbank,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,12,0,-37.82538979,144.9523045
20191029_construction_row_354,X000720,COMPLETED,Southbank,Vue Grande Apartments 61-67 Whiteman Street SOUTHBANK VIC 3006,35,0,-37.82609804,144.9568018
20191029_construction_row_355,X000890,COMPLETED,Port Melbourne,198-218 Lorimer Street PORT MELBOURNE VIC 3207,3,0,-37.82978647,144.9012716
20191029_construction_row_356,X000880,COMPLETED,Port Melbourne,344-370 Lorimer Street PORT MELBOURNE VIC 3207,3,0,-37.82374211,144.9101632
20191029_construction_row_357,X000840,COMPLETED,Port Melbourne,674-702 Lorimer Street PORT MELBOURNE VIC 3207,1,0,-37.82230248,144.9233618
20191029_construction_row_358,X000841,COMPLETED,Port Melbourne,704-744 Lorimer Street PORT MELBOURNE VIC 3207,1,53,-37.82167499,144.9254499
20191029_construction_row_359,X000842,COMPLETED,Port Melbourne,704-744 Lorimer Street PORT MELBOURNE VIC 3207,2,0,-37.82167499,144.9254499
20191029_construction_row_360,X000767,COMPLETED,Docklands,Hallmarc Business Park 69-79 Lorimer Street DOCKLANDS VIC 3008,2,0,-37.82495447,144.9427044
20191029_construction_row_361,X000768,COMPLETED,Docklands,81-83 Lorimer Street DOCKLANDS VIC 3008,5,89,-37.82460896,144.9421449
20191029_construction_row_362,X000909,COMPLETED,Southbank,1-27 South Wharf Promenade SOUTH WHARF VIC 3006,1,0,-37.82429078,144.9534093
20191029_construction_row_363,X000914,COMPLETED,Southbank,1-27 South Wharf Promenade SOUTH WHARF VIC 3006,1,0,-37.82429078,144.9534093
20191029_construction_row_364,X000835,COMPLETED,Port Melbourne,49-89 Turner Street PORT MELBOURNE VIC 3207,2,0,-37.82302894,144.9253878
20191029_construction_row_365,X000836,COMPLETED,Port Melbourne,49-89 Turner Street PORT MELBOURNE VIC 3207,3,0,-37.82302894,144.9253878
20191029_construction_row_366,X000837,COMPLETED,Port Melbourne,49-89 Turner Street PORT MELBOURNE VIC 3207,3,0,-37.82302894,144.9253878
20191029_construction_row_367,X000838,COMPLETED,Port Melbourne,49-89 Turner Street PORT MELBOURNE VIC 3207,3,0,-37.82302894,144.9253878
20191029_construction_row_368,X000839,COMPLETED,Port Melbourne,49-89 Turner Street PORT MELBOURNE VIC 3207,3,0,-37.82302894,144.9253878
20191029_construction_row_369,X000833,COMPLETED,Port Melbourne,2-46 Douglas Street PORT MELBOURNE VIC 3207,2,0,-37.82601613,144.9257011
20191029_construction_row_370,X000848,COMPLETED,Port Melbourne,157-171 Salmon Street PORT MELBOURNE VIC 3207,4,0,-37.82732829,144.9212377
20191029_construction_row_371,X000846,COMPLETED,Port Melbourne,173-187 Salmon Street PORT MELBOURNE VIC 3207,1,0,-37.82604925,144.9208695
20191029_construction_row_372,X000847,COMPLETED,Port Melbourne,173-187 Salmon Street PORT MELBOURNE VIC 3207,2,0,-37.82604925,144.9208695
20191029_construction_row_373,X000849,COMPLETED,Port Melbourne,173-187 Salmon Street PORT MELBOURNE VIC 3207,2,0,-37.82604925,144.9208695
20191029_construction_row_374,X000851,COMPLETED,Port Melbourne,173-187 Salmon Street PORT MELBOURNE VIC 3207,2,0,-37.82604925,144.9208695
