X000513,COMPLETED,North Melbourne,188-196 Peel Street NORTH MELBOURNE VIC 3051,5,0,-37.80322003,144.9568411
X000503,COMPLETED,North Melbourne,140-164 Peel Street NORTH MELBOURNE VIC 3051,4,0,-37.80444383,144.9566607
X000381,COMPLETED,Carlton,95-125 Pelham Street CARLTON VIC 3053,15,0,-37.80282176,144.964422
X000987,COMPLETED,Parkville,CSL Limited 39-79 Poplar Road PARKVILLE VIC 3052,1,0,-37.78034463,144.9447501
X000952,COMPLETED,Melbourne (Remainder),Royal Freemasons Homes Of Victoria 31-75 Moubray Street MELBOURNE VIC 3004,4,0,-37.84761543,144.983403
X000415,COMPLETED,Carlton,205-209 Queensberry Street CARLTON VIC 3053,4,0,-37.80465676,144.9619971
X000410,COMPLETED,Carlton,233-251 Queensberry Street CARLTON VIC 3053,3,0,-37.80460826,144.9606972
X000481,COMPLETED,North Melbourne,Bastow Institute of Educational Leadership 603-615 Queensberry Street NORTH MELBOURNE VIC 3051,3,0,-37.80329831,144.9470253
X000482,COMPLETED,North Melbourne,641-643 Queensberry Street NORTH MELBOURNE VIC 3051,2,0,-37.8029926,144.9460769
X000904,COMPLETED,Southbank,31-49 Queens Bridge Street SOUTHBANK VIC 3006,67,611,-37.82293404,144.9613935
X000246,COMPLETED,Melbourne (CBD),CityTempo Apartments 175-181 A'Beckett Street MELBOURNE VIC 3000,29,0,-37.81022002,144.9582124
X000256,COMPLETED,Melbourne (CBD),350-370 Queen Street MELBOURNE VIC 3000,21,0,-37.81042552,144.95908
X000133,COMPLETED,Melbourne (CBD),184-192 Queen Street MELBOURNE VIC 3000,18,0,-37.81402804,144.9606798
X000375,COMPLETED,Carlton,83-95 Rathdowne Street CARLTON VIC 3053,5,0,-37.80485099,144.9687987
X000373,COMPLETED,Carlton,The Rathdowne 125-139 Rathdowne Street CARLTON VIC 3053,5,0,-37.80383243,144.969019
X000352,COMPLETED,Carlton,349-355 Rathdowne Street CARLTON VIC 3053,6,0,-37.79819052,144.969914
X000353,COMPLETED,Carlton,357-363 Rathdowne Street CARLTON VIC 3053,4,0,-37.79802699,144.9699425
X000360,COMPLETED,Carlton,Carlton Baths 216-248 Rathdowne Street CARLTON VIC 3053,1,0,-37.79345491,144.9716835
X000585,COMPLETED,West Melbourne (Residential),87-101 Roden Street WEST MELBOURNE VIC 3003,6,0,-37.80750405,144.9487784
X000587,COMPLETED,West Melbourne (Residential),141-149 Roden Street WEST MELBOURNE VIC 3003,6,62,-37.80851237,144.9473904
X000595,COMPLETED,West Melbourne (Residential),42-50 Rosslyn Street WEST MELBOURNE VIC 3003,5,0,-37.80740897,144.9525577
X000956,COMPLETED,Parkville,197-259 Royal Parade PARKVILLE VIC 3052,4,7,-37.78859493,144.9581166
X000085,COMPLETED,Melbourne (CBD),150-154 Collins Street MELBOURNE VIC 3000,13,143,-37.81417708,144.968176
X000303,COMPLETED,Melbourne (CBD),380-388 Russell Street MELBOURNE VIC 3000,5,0,-37.8074831,144.9661017
X000304,COMPLETED,Melbourne (CBD),380-388 Russell Street MELBOURNE VIC 3000,4,0,-37.8074831,144.9661017
X000269,COMPLETED,Melbourne (CBD),336-376 Russell Street MELBOURNE VIC 3000,27,0,-37.80825207,144.9664698
X000239,COMPLETED,Melbourne (CBD),302-324 Russell Street MELBOURNE VIC 3000,55,146,-37.80930233,144.9668052
X000113,COMPLETED,Melbourne (CBD),Hero Apartments 114-120 Russell Street MELBOURNE VIC 3000,15,0,-37.81349357,144.9690282
X000062,COMPLETED,Melbourne (CBD),42-44 Russell Street MELBOURNE VIC 3000,5,0,-37.81556762,144.9697387
X000711,COMPLETED,Melbourne (Remainder),Royce Hotel 375-385 St Kilda Road MELBOURNE VIC 3004,2,0,-37.83508742,144.9755401
X000713,COMPLETED,Melbourne (Remainder),393-401 St Kilda Road MELBOURNE VIC 3004,7,0,-37.83570805,144.9760291
X000765,COMPLETED,Melbourne (Remainder),505-507 St Kilda Road MELBOURNE VIC 3004,21,0,-37.84370941,144.9792364
X000715,COMPLETED,Melbourne (Remainder),519-539 St Kilda Road MELBOURNE VIC 3004,9,0,-37.84556679,144.9798741
X000953,COMPLETED,Melbourne (Remainder),Wesley College 567-581 St Kilda Road MELBOURNE VIC 3004,4,0,-37.8492294,144.9832338
X001003,COMPLETED,Docklands,285-313 Spencer Street DOCKLANDS VIC 3008,15,300,-37.81380833,144.9510174
X000591,COMPLETED,West Melbourne (Residential),162-174 Rosslyn Street WEST MELBOURNE VIC 3003,6,45,-37.80925477,144.9489077
X000586,COMPLETED,West Melbourne (Residential),135-137 Roden Street WEST MELBOURNE VIC 3003,5,31,-37.80835644,144.9475988
X000592,COMPLETED,West Melbourne (Residential),478-486 Spencer Street WEST MELBOURNE VIC 3003,3,0,-37.80874254,144.9498257
X000205,COMPLETED,Melbourne (CBD),Atlantis Hotel & Tower 284-302 Spencer Street MELBOURNE VIC 3000,36,0,-37.8137059,144.9520545
X000204,COMPLETED,Melbourne (CBD),Mondriane Tower 278-282 Spencer Street MELBOURNE VIC 3000,26,0,-37.81395166,144.9521671
X000039,COMPLETED,Melbourne (CBD),Great Southern Hotel 44-64 Spencer Street MELBOURNE VIC 3000,4,0,-37.81972836,144.9547847
X001005,COMPLETED,Docklands,Southern Cross Station 85-161 Spencer Street DOCKLANDS VIC 3008,14,102,-37.81843099,144.9522041
X001006,COMPLETED,Docklands,Southern Cross Station 85-161 Spencer Street DOCKLANDS VIC 3008,11,85,-37.81843099,144.9522041
X001007,COMPLETED,Docklands,Southern Cross Station 85-161 Spencer Street DOCKLANDS VIC 3008,3,0,-37.81843099,144.9522041
X000593,COMPLETED,West Melbourne (Residential),61-63 Stanley Street WEST MELBOURNE VIC 3003,2,0,-37.80835759,144.9495462
X000590,COMPLETED,West Melbourne (Residential),115-121 Stanley Street WEST MELBOURNE VIC 3003,3,0,-37.80928863,144.9479487
X000588,COMPLETED,West Melbourne (Residential),162-170 Stanley Street WEST MELBOURNE VIC 3003,4,0,-37.80904391,144.9471711
X000473,COMPLETED,North Melbourne,5-13 Stawell Street NORTH MELBOURNE VIC 3051,5,0,-37.80369053,144.9425181
X000475,COMPLETED,North Melbourne,5-13 Stawell Street NORTH MELBOURNE VIC 3051,5,0,-37.80369053,144.9425181
X000559,COMPLETED,West Melbourne (Residential),49-53 Stawell Street WEST MELBOURNE VIC 3003,4,0,-37.80482411,144.942323
X000707,COMPLETED,Melbourne (Remainder),Olympic Park 2-100 Olympic Boulevard MELBOURNE VIC 3004,4,0,-37.82485516,144.9824354
X000708,COMPLETED,Melbourne (Remainder),Olympic Park 2-100 Olympic Boulevard MELBOURNE VIC 3004,4,0,-37.82485516,144.9824354
X000709,COMPLETED,Melbourne (Remainder),Olympic Park 2-100 Olympic Boulevard MELBOURNE VIC 3004,4,0,-37.82485516,144.9824354
X000080,COMPLETED,Melbourne (CBD),Capitol Arcade 109-117 Swanston Street MELBOURNE VIC 3000,11,0,-37.81507096,144.9657923
X000296,COMPLETED,Melbourne (CBD),427-457 Swanston Street MELBOURNE VIC 3000,10,0,-37.80826408,144.9626891
X000386,COMPLETED,Carlton,Tune Hotel 607-621 Swanston Street CARLTON VIC 3053,9,26,-37.80404263,144.9629645
X000331,COMPLETED,Carlton,864-866 Swanston Street CARLTON VIC 3053,2,0,-37.79606949,144.9651384
X000330,COMPLETED,Carlton,842-844 Swanston Street CARLTON VIC 3053,4,0,-37.79648227,144.9649354
X000332,COMPLETED,Carlton,College Square on Swanston 768-804 Swanston Street CARLTON VIC 3053,11,0,-37.79783266,144.9651744
X000382,COMPLETED,Carlton,127-135 Pelham Street CARLTON VIC 3053,13,0,-37.80276993,144.9639452
X000426,COMPLETED,Carlton,514-520 Swanston Street CARLTON VIC 3053,17,0,-37.8048373,144.9635329
X000424,COMPLETED,Carlton,462-468 Swanston Street CARLTON VIC 3053,8,0,-37.80600874,144.9633297
X000626,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
X000627,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
X000628,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
X000629,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
X000630,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
X000631,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
X000632,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
X000633,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
X000634,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
X000635,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
X000636,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
X000637,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
X000638,COMPLETED,Kensington,50-60 Lloyd Street KENSINGTON VIC 3031,2,0,-37.79958628,144.9299594
X000678,COMPLETED,Kensington,2-26 Mawbey Street KENSINGTON VIC 3031,3,0,-37.78986498,144.9231771
X000949,COMPLETED,South Yarra,2-14 Hope Street SOUTH YARRA VIC 3141,3,0,-37.83713828,144.9793101
X000534,COMPLETED,North Melbourne,12-24 Tyrone Street NORTH MELBOURNE VIC 3051,4,0,-37.80091468,144.9543622
X000354,COMPLETED,Carlton,14-28 University Street CARLTON VIC 3053,0,0,-37.79941827,144.9693014
X000682,COMPLETED,East Melbourne,576-594 Victoria Parade EAST MELBOURNE VIC 3002,3,59,-37.81058353,144.9905606
X000681,COMPLETED,East Melbourne,570-574 Victoria Parade EAST MELBOURNE VIC 3002,3,0,-37.81025506,144.9904095
X000686,COMPLETED,East Melbourne,Victoria Brewery Site 412-442 Victoria Parade EAST MELBOURNE VIC 3002,7,0,-37.81004691,144.9856247
X000698,COMPLETED,East Melbourne,68-90 Victoria Parade EAST MELBOURNE VIC 3002,3,0,-37.80856345,144.9742889
X000317,COMPLETED,Melbourne (CBD),51-57 Victoria Street MELBOURNE VIC 3000,8,0,-37.80670752,144.9606307
X000560,COMPLETED,West Melbourne (Residential),Silk Apartments 493-499 Victoria Street WEST MELBOURNE VIC 3003,4,0,-37.80481305,144.9434493
X000474,COMPLETED,North Melbourne,700-708 Victoria Street NORTH MELBOURNE VIC 3051,3,0,-37.80417943,144.9424289
X000492,COMPLETED,North Melbourne,448 Victoria Street NORTH MELBOURNE VIC 3051,2,0,-37.80505506,144.9513519
X000494,COMPLETED,North Melbourne,406-416 Victoria Street NORTH MELBOURNE VIC 3051,1,0,-37.80518028,144.9525726
X000499,COMPLETED,North Melbourne,Ramsden Apartments 352-362 Victoria Street NORTH MELBOURNE VIC 3051,4,0,-37.80537856,144.9543392
X000498,COMPLETED,North Melbourne,328-350 Victoria Street NORTH MELBOURNE VIC 3051,5,0,-37.80542601,144.9547634
X000548,COMPLETED,North Melbourne,1-9 Villiers Street NORTH MELBOURNE VIC 3051,4,0,-37.79989626,144.9520654
X000549,COMPLETED,North Melbourne,11-21A Villiers Street NORTH MELBOURNE VIC 3051,3,0,-37.79962041,144.9522644
X001170,COMPLETED,West Melbourne (Residential),33-37 Walsh Street WEST MELBOURNE VIC 3003,5,0,-37.80842803,144.9533881
X000704,COMPLETED,East Melbourne,95-111 Wellington Parade South EAST MELBOURNE VIC 3002,2,0,-37.81716733,144.9806561
X000691,COMPLETED,East Melbourne,1-9 Powlett Street EAST MELBOURNE VIC 3002,18,0,-37.81608712,144.9848349
X000673,COMPLETED,Kensington,55 Westbourne Road KENSINGTON VIC 3031,1,0,-37.79342871,144.9222381
X000155,COMPLETED,Melbourne (CBD),189-203 William Street MELBOURNE VIC 3000,24,0,-37.81464582,144.9570652
X000157,COMPLETED,Melbourne (CBD),William Cooper Justice Centre 223-229 William Street MELBOURNE VIC 3000,12,0,-37.81403791,144.957026
X000207,COMPLETED,Melbourne (CBD),277-287 William Street MELBOURNE VIC 3000,13,0,-37.8125206,144.9563615
X000248,COMPLETED,Melbourne (CBD),Art on the Park Apartments 330-352 William Street MELBOURNE VIC 3000,36,445,-37.81124627,144.9565752
X000541,COMPLETED,North Melbourne,29-35 Wreckyn Street NORTH MELBOURNE VIC 3051,6,0,-37.80003487,144.9541318
X000538,COMPLETED,North Melbourne,36-48 Wreckyn Street NORTH MELBOURNE VIC 3051,3,0,-37.80037791,144.9547748
X000537,COMPLETED,North Melbourne,30-34 Wreckyn Street NORTH MELBOURNE VIC 3051,6,0,-37.80053674,144.9545415
X000535,COMPLETED,North Melbourne,16-28 Wreckyn Street NORTH MELBOURNE VIC 3051,4,0,-37.80069722,144.9542365
X000705,COMPLETED,East Melbourne,Yarra Park Brunton Avenue EAST MELBOURNE VIC 3002,3,0,-37.81975517,144.9872722
X000892,COMPLETED,Southbank,Riverside Apartments 1 Riverside Quay SOUTHBANK VIC 3006,8,0,-37.82190773,144.9638779
X000934,COMPLETED,Southbank,Gallery Tower 27-33 City Road SOUTHBANK VIC 3006,19,0,-37.82173393,144.9668593
X000928,COMPLETED,Southbank,WRAP Residences 133-139 City Road SOUTHBANK VIC 3006,41,0,-37.82348398,144.9635826
X000929,COMPLETED,Southbank,141-155 City Road SOUTHBANK VIC 3006,46,464,-37.82376428,144.9632528
X000922,COMPLETED,Southbank,The Summit Concierge Apartments 157-165 City Road SOUTHBANK VIC 3006,26,0,-37.82425014,144.9626783
X000919,COMPLETED,Southbank,207-229 City Road SOUTHBANK VIC 3006,3,0,-37.8257706,144.9611636
X000733,COMPLETED,Southbank,241-243 City Road SOUTHBANK VIC 3006,43,0,-37.82652034,144.9600013
X000727,COMPLETED,Southbank,The Bank Apartments 269-283 City Road SOUTHBANK VIC 3006,41,0,-37.82729583,144.9590348
X000728,COMPLETED,Southbank,285-291 City Road SOUTHBANK VIC 3006,15,0,-37.82742528,144.9587797
X000918,COMPLETED,Southbank,Southbank One 174-184 City Road SOUTHBANK VIC 3006,37,0,-37.8238378,144.9619163
X000943,COMPLETED,Southbank,276-282 City Road SOUTHBANK VIC 3006,23,3,-37.82638529,144.9591382
X000722,COMPLETED,Southbank,334-342 City Road SOUTHBANK VIC 3006,6,0,-37.82783763,144.9573511
X000937,COMPLETED,Southbank,Triptych Apartments 8-10 Kavanagh Street SOUTHBANK VIC 3006,30,0,-37.82248629,144.9665796
X000932,COMPLETED,Southbank,18 Kavanagh Street SOUTHBANK VIC 3006,5,0,-37.82271891,144.9660269
X000933,COMPLETED,Southbank,Southpoint Apartments 20-22 Kavanagh Street SOUTHBANK VIC 3006,31,0,-37.82280805,144.9658274
X000762,COMPLETED,Southbank,Eight Apartments 6-8 Dorcas Street SOUTHBANK VIC 3006,20,0,-37.82984525,144.9701752
X000756,COMPLETED,Southbank,Elm Apartments 18-24 Dorcas Street SOUTHBANK VIC 3006,17,0,-37.83002099,144.9695712
X000745,COMPLETED,Southbank,151-169 Kings Way SOUTHBANK VIC 3006,1,0,-37.82871319,144.9638035
X000761,COMPLETED,Southbank,The Guilfoyle 35-47 Coventry Street SOUTHBANK VIC 3006,21,222,-37.82956556,144.9693921
X000751,COMPLETED,Southbank,Global Television Studios 49-61 Coventry Street SOUTHBANK VIC 3006,3,0,-37.83001576,144.968718
X000731,COMPLETED,Southbank,58 Clarke Street SOUTHBANK VIC 3006,34,0,-37.82786535,144.9593382
X000718,COMPLETED,Southbank,Tiara Apartments 46-50 Haig Street SOUTHBANK VIC 3006,32,181,-37.8268301,144.9569458
X000726,COMPLETED,Southbank,109-117 Clarendon Street SOUTHBANK VIC 3006,33,0,-37.82773625,144.9584752
X000907,COMPLETED,Southbank,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,1,0,-37.82538979,144.9523045
X000908,COMPLETED,Southbank,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,1,0,-37.82538979,144.9523045
X000910,COMPLETED,Southbank,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,20,0,-37.82538979,144.9523045
X000911,COMPLETED,Southbank,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,3,0,-37.82538979,144.9523045
X000912,COMPLETED,Southbank,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,2,0,-37.82538979,144.9523045
X000915,COMPLETED,Southbank,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,12,0,-37.82538979,144.9523045
X000720,COMPLETED,Southbank,Vue Grande Apartments 61-67 Whiteman Street SOUTHBANK VIC 3006,35,0,-37.82609804,144.9568018
X000890,COMPLETED,Port Melbourne,198-218 Lorimer Street PORT MELBOURNE VIC 3207,3,0,-37.82978647,144.9012716
X000880,COMPLETED,Port Melbourne,344-370 Lorimer Street PORT MELBOURNE VIC 3207,3,0,-37.82374211,144.9101632
X000840,COMPLETED,Port Melbourne,674-702 Lorimer Street PORT MELBOURNE VIC 3207,1,0,-37.82230248,144.9233618
X000841,COMPLETED,Port Melbourne,704-744 Lorimer Street PORT MELBOURNE VIC 3207,1,53,-37.82167499,144.9254499
X000842,COMPLETED,Port Melbourne,704-744 Lorimer Street PORT MELBOURNE VIC 3207,2,0,-37.82167499,144.9254499
X000767,COMPLETED,Docklands,Hallmarc Business Park 69-79 Lorimer Street DOCKLANDS VIC 3008,2,0,-37.82495447,144.9427044
X000768,COMPLETED,Docklands,81-83 Lorimer Street DOCKLANDS VIC 3008,5,89,-37.82460896,144.9421449
X000909,COMPLETED,Southbank,1-27 South Wharf Promenade SOUTH WHARF VIC 3006,1,0,-37.82429078,144.9534093
X000914,COMPLETED,Southbank,1-27 South Wharf Promenade SOUTH WHARF VIC 3006,1,0,-37.82429078,144.9534093
X000835,COMPLETED,Port Melbourne,49-89 Turner Street PORT MELBOURNE VIC 3207,2,0,-37.82302894,144.9253878
X000836,COMPLETED,Port Melbourne,49-89 Turner Street PORT MELBOURNE VIC 3207,3,0,-37.82302894,144.9253878
X000837,COMPLETED,Port Melbourne,49-89 Turner Street PORT MELBOURNE VIC 3207,3,0,-37.82302894,144.9253878
X000838,COMPLETED,Port Melbourne,49-89 Turner Street PORT MELBOURNE VIC 3207,3,0,-37.82302894,144.9253878
X000839,COMPLETED,Port Melbourne,49-89 Turner Street PORT MELBOURNE VIC 3207,3,0,-37.82302894,144.9253878
X000833,COMPLETED,Port Melbourne,2-46 Douglas Street PORT MELBOURNE VIC 3207,2,0,-37.82601613,144.9257011
X000848,COMPLETED,Port Melbourne,157-171 Salmon Street PORT MELBOURNE VIC 3207,4,0,-37.82732829,144.9212377
X000846,COMPLETED,Port Melbourne,173-187 Salmon Street PORT MELBOURNE VIC 3207,1,0,-37.82604925,144.9208695
X000847,COMPLETED,Port Melbourne,173-187 Salmon Street PORT MELBOURNE VIC 3207,2,0,-37.82604925,144.9208695
X000849,COMPLETED,Port Melbourne,173-187 Salmon Street PORT MELBOURNE VIC 3207,2,0,-37.82604925,144.9208695
X000851,COMPLETED,Port Melbourne,173-187 Salmon Street PORT MELBOURNE VIC 3207,2,0,-37.82604925,144.9208695
X000852,COMPLETED,Port Melbourne,173-187 Salmon Street PORT MELBOURNE VIC 3207,2,0,-37.82604925,144.9208695
X000854,COMPLETED,Port Melbourne,173-187 Salmon Street PORT MELBOURNE VIC 3207,2,0,-37.82604925,144.9208695
X000850,COMPLETED,Port Melbourne,189-219 Salmon Street PORT MELBOURNE VIC 3207,4,0,-37.8247706,144.9204815
X000843,COMPLETED,Port Melbourne,Portside Business Park 247-267 Salmon Street PORT MELBOURNE VIC 3207,1,0,-37.82228361,144.9188427
X000844,COMPLETED,Port Melbourne,Portside Business Park 247-267 Salmon Street PORT MELBOURNE VIC 3207,3,0,-37.82228361,144.9188427
X000845,COMPLETED,Port Melbourne,Portside Business Park 247-267 Salmon Street PORT MELBOURNE VIC 3207,2,32,-37.82228361,144.9188427
X000746,COMPLETED,Southbank,175-187 Sturt Street SOUTHBANK VIC 3006,2,0,-37.82867473,144.9662634
X000744,COMPLETED,Southbank,152-166 Sturt Street SOUTHBANK VIC 3006,26,0,-37.82539897,144.9660716
X000737,COMPLETED,Southbank,21-29 Moray Street SOUTHBANK VIC 3006,3,0,-37.82729094,144.9611301
X000077,COMPLETED,Melbourne (CBD),353-359 Little Collins Street MELBOURNE VIC 3000,9,0,-37.81569795,144.9629964
X000763,COMPLETED,Southbank,Arts Centre Melbourne 2-128 St Kilda Road SOUTHBANK VIC 3006,3,0,-37.82094593,144.9681709
X000053,COMPLETED,Melbourne (CBD),The Mark On Collins Apartments 319-325 Collins Street MELBOURNE VIC 3000,13,0,-37.81693152,144.9636649
X001001,COMPLETED,Docklands,Spencer Outlet Centre 163-261 Spencer Street DOCKLANDS VIC 3008,3,0,-37.81450443,144.95056
X001004,COMPLETED,Docklands,641-679 Collins Street DOCKLANDS VIC 3008,7,0,-37.8196843,144.9530654
X000454,COMPLETED,North Melbourne,60-96 Macaulay Road NORTH MELBOURNE VIC 3051,5,0,-37.7981559,144.9423879
X000056,COMPLETED,Melbourne (CBD),233-239 Collins Street MELBOURNE VIC 3000,2,0,-37.81599654,144.9661041
X000913,COMPLETED,Southbank,29-65 South Wharf Promenade SOUTH WHARF VIC 3006,1,0,-37.82411112,144.9504952
X000037,COMPLETED,Melbourne (CBD),46-74 Flinders Street MELBOURNE VIC 3000,40,0,-37.81546172,144.9727209
X000430,COMPLETED,Carlton,16-26 Orr Street CARLTON VIC 3053,9,0,-37.80634035,144.9654006
X000109,COMPLETED,Melbourne (CBD),UB1 Little Hero Apartments 16-30 Russell Place MELBOURNE VIC 3000,8,0,-37.81354622,144.9674376
X000259,COMPLETED,Melbourne (CBD),A'Beckett Tower 19-37 A'Beckett Street MELBOURNE VIC 3000,34,0,-37.80894115,144.9626102
X000365,COMPLETED,Carlton,131-137 Barry Street CARLTON VIC 3053,2,0,-37.80082008,144.9593768
X000576,COMPLETED,West Melbourne (Residential),199-213 Hawke Street WEST MELBOURNE VIC 3003,3,0,-37.80952129,144.9447184
X000577,COMPLETED,West Melbourne (Residential),230-238 Roden Street WEST MELBOURNE VIC 3003,3,0,-37.80972102,144.9448076
X000547,COMPLETED,North Melbourne,2-6 High Street NORTH MELBOURNE VIC 3051,6,0,-37.79988631,144.9539186
X000408,COMPLETED,Carlton,2-14 Leicester Street CARLTON VIC 3053,19,85,-37.80604262,144.9603004
X000370,COMPLETED,Carlton,Uropa Apartments 604-640 Swanston Street CARLTON VIC 3053,12,0,-37.80194791,144.9643355
X000284,COMPLETED,Melbourne (CBD),Infinity 8 Apartments 243-263 Franklin Street MELBOURNE VIC 3000,12,0,-37.80969653,144.9566355
X000285,COMPLETED,Melbourne (CBD),Infinity 8 Apartments 243-263 Franklin Street MELBOURNE VIC 3000,11,0,-37.80969653,144.9566355
X000286,COMPLETED,Melbourne (CBD),Infinity 8 Apartments 243-263 Franklin Street MELBOURNE VIC 3000,19,0,-37.80969653,144.9566355
X000524,COMPLETED,North Melbourne,79-89 Leveson Street NORTH MELBOURNE VIC 3051,4,0,-37.80239447,144.9509233
X000126,COMPLETED,Melbourne (CBD),City Point On Bourke Apartments 654-670 Bourke Street MELBOURNE VIC 3000,31,0,-37.81627029,144.9540369
X000998,COMPLETED,West Melbourne (Industrial),72-96 Dynon Road WEST MELBOURNE VIC 3003,2,0,-37.80319479,144.9337362
X000893,COMPLETED,Southbank,Eureka Tower 3-7 Riverside Quay SOUTHBANK VIC 3006,92,0,-37.82167274,144.964533
X000188,COMPLETED,Melbourne (CBD),Victorian County Court 240-278 William Street MELBOURNE VIC 3000,11,0,-37.81301404,144.9576684
X000187,COMPLETED,Melbourne (CBD),458-468 Lonsdale Street MELBOURNE VIC 3000,19,0,-37.81305655,144.9583507
X001120,COMPLETED,Docklands,The Arkley 16-32 Rakaia Way DOCKLANDS VIC 3008,23,0,-37.81459063,144.94123
X001107,COMPLETED,Docklands,24-42 Newquay Promenade DOCKLANDS VIC 3008,5,0,-37.81436322,144.9421716
X000803,COMPLETED,Docklands,50-56 Lorimer Street DOCKLANDS VIC 3008,31,0,-37.82482677,144.9474817
X000805,COMPLETED,Docklands,58-70 Lorimer Street DOCKLANDS VIC 3008,21,0,-37.82485726,144.9464361
X001122,COMPLETED,Docklands,Ron Barassi Senior Park 492-534 Docklands Drive DOCKLANDS VIC 3008,1,78,-37.81655265,144.9346538
X000406,COMPLETED,Carlton,Bouverie Close Apartments 1-19 Bouverie Street CARLTON VIC 3053,10,0,-37.80609301,144.9610904
X000407,COMPLETED,Carlton,194-208 Victoria Street CARLTON VIC 3053,7,0,-37.80608438,144.9606615
X000379,COMPLETED,Carlton,114-118 Cardigan Street CARLTON VIC 3053,3,0,-37.80392907,144.9651925
X000247,COMPLETED,Melbourne (CBD),Wills Tower & Wills Court 28 Wills Street MELBOURNE VIC 3000,26,0,-37.81067742,144.9572399
X000123,COMPLETED,Melbourne (CBD),NEO 200 Apartments 182-200 Spencer Street MELBOURNE VIC 3000,43,0,-37.81625419,144.9532989
X000601,COMPLETED,West Melbourne (Residential),37-47 Rosslyn Street WEST MELBOURNE VIC 3003,4,0,-37.80777973,144.9530816
X000277,COMPLETED,West Melbourne (Residential),34-36 Jeffcott Street WEST MELBOURNE VIC 3003,3,9,-37.81142131,144.9521597
X000895,COMPLETED,Southbank,64-78 City Road SOUTHBANK VIC 3006,10,0,-37.8217528,144.9651292
X000921,COMPLETED,Southbank,110-120 Kavanagh Street SOUTHBANK VIC 3006,37,337,-37.82548253,144.9620594
X000896,COMPLETED,Southbank,Travelodge 9 Riverside Quay SOUTHBANK VIC 3006,11,0,-37.82133225,144.9652369
X000484,COMPLETED,North Melbourne,520-528 Victoria Street NORTH MELBOURNE VIC 3051,3,0,-37.80474818,144.9487145
X000882,COMPLETED,Port Melbourne,42-50 Wirraway Drive PORT MELBOURNE VIC 3207,2,62,-37.82651064,144.908192
X000875,COMPLETED,Port Melbourne,294-308 Lorimer Street PORT MELBOURNE VIC 3207,2,66,-37.82542011,144.9073333
X000333,COMPLETED,Carlton,740-750 Swanston Street CARLTON VIC 3053,13,0,-37.79900074,144.964765
X000505,COMPLETED,North Melbourne,1-7 O'Connell Street NORTH MELBOURNE VIC 3051,3,0,-37.80571983,144.957983
X000508,COMPLETED,North Melbourne,9-13 O'Connell Street NORTH MELBOURNE VIC 3051,6,0,-37.8056038,144.9579056
X001110,COMPLETED,Docklands,The Nolan 37-43 Caravel Lane DOCKLANDS VIC 3008,25,0,-37.81492046,144.9406747
X000005,COMPLETED,Melbourne (CBD),Federation Square 2-20 Swanston Street MELBOURNE VIC 3000,4,0,-37.81778894,144.9698244
X001023,COMPLETED,Docklands,Lacrosse Docklands 673-683 La Trobe Street DOCKLANDS VIC 3008,20,167,-37.81489076,144.9474887
X001027,COMPLETED,Docklands,Bourke Junction 700-704 Bourke Street DOCKLANDS VIC 3008,16,145,-37.81717768,144.9493798
X001022,COMPLETED,Docklands,Victoria Point 744-770 Bourke Street DOCKLANDS VIC 3008,43,0,-37.81813959,144.9473582
X001063,COMPLETED,Docklands,National@Docklands 788-812 Bourke Street DOCKLANDS VIC 3008,10,0,-37.81885013,144.9450783
X000675,COMPLETED,Kensington,Vue Apartments 56-80 Speakmen Street KENSINGTON VIC 3031,12,0,-37.79379843,144.9163012
