20191029_streetlight_row_123,1543712,Feature Lighting - Intersection of Lonsdale Street and Russell Street,13,14,Pole: Multiple Fixed,-37.81084030688054,144.96726036069504
20191029_streetlight_row_124,1541597,Feature Lighting - Intersection of Lonsdale Street and Russell Street,13,14,Pole: Multiple Fixed,-37.810847723546665,144.96705919502588
20191029_streetlight_row_125,1540312,Feature Lighting - Intersection of Flinders Street and Queens Bridge,0,100,Pole: Multiple Fixed,-37.81990398617395,144.96066212649967
20191029_streetlight_row_126,1544796,Feature Lighting - Waterview Walk between Bourke Street and Batmans Hill Drive,1,0,no_data,-37.81918674170921,144.9470372867705
20191029_streetlight_row_127,1540012,Feature Lighting - Aquitania Way between Caravel Lane and Newquay Promenade,13,70,Pole: Multiple Fixed,-37.81413754834111,144.94266690590223
20191029_streetlight_row_128,1539763,Feature Lighting -,0,0,no_data,-37.81961936116703,144.9651513068309
20191029_streetlight_row_129,1540230,Feature Lighting - Birrarung Marr,0,35,Pole: Multiple Fixed,-37.81853682442819,144.97386597093472
20191029_streetlight_row_130,1540983,Feature Lighting - Seafarers Rest,2,14,Pole: Multiple Fixed,-37.82294438667979,144.95166465637507
20191029_streetlight_row_131,1543173,Feature Lighting - Upfield Railway,9,0,Pole: Multiple Fixed,-37.786870253272525,144.94174547541766
20191029_streetlight_row_132,1544623,Feature Lighting - Birrarung Marr,9,0,Pole: Multiple Fixed,-37.81820382353748,144.97355236055938
20191029_streetlight_row_133,1542582,Feature Lighting -,9,0,Pole: Multiple Fixed,-37.822740185549094,144.94680468479942
20191029_streetlight_row_134,1347971,Feature Lighting - Docklands,5,35,Inground,-37.817239108231455,144.9454493609739
20191029_streetlight_row_135,1347235,Feature Lighting - Docklands,1,50,Inground,-37.82498799690769,144.94710125967595
20191029_streetlight_row_136,1544385,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.82318763548055,144.94730168255742
20191029_streetlight_row_137,1542815,Feature Lighting -,12,0,Pole: Multiple Fixed,-37.82385159743587,144.9473864468834
20191029_streetlight_row_138,1539826,Feature Lighting - Aquitania Way between Caravel Lane and Newquay Promenade,13,70,Pole: Multiple Fixed,-37.81404962356246,144.94253451072436
20191029_streetlight_row_139,1542793,Feature Lighting -,12,0,Pole: Multiple Fixed,-37.822916134493184,144.9471333432418
20191029_streetlight_row_140,1540525,Feature Lighting - Collins Street between Spencer Street and Batmans Hill Drive,13,70,Pole: Multiple Fixed,-37.8198587663064,144.95104088905612
20191029_streetlight_row_141,1541509,Feature Lighting - Flinders Walk between Banana Alley and Southbank Pedestrian Bridge,13,14,Pole: Multiple Fixed,-37.819271524676545,144.96514812110232
20191029_streetlight_row_142,1543177,Feature Lighting - Upfield Railway,9,0,Pole: Multiple Fixed,-37.78691354935944,144.941667243839
20191029_streetlight_row_143,1539417,Feature Lighting -,13,70,Pole: Multiple Fixed,-37.82439769083833,144.94593548369195
20191029_streetlight_row_144,1544271,Feature Lighting - Birrarung Marr,9,0,Pole: Multiple Fixed,-37.818545455962095,144.9738540343366
20191029_streetlight_row_145,1346711,Feature Lighting - Docklands,5,70,Inground,-37.815308679242825,144.94525884608635
20191029_streetlight_row_146,1540838,Feature Lighting - St Kilda Road between Yarra River and Southbank Boulevard,13,150,Pole: Multiple Fixed,-37.82178221118155,144.96911675662327
20191029_streetlight_row_147,1539257,Feature Lighting - Charles Grimes Bridge between Wurundjeri Way and Montague Street,13,70,Pole: Multiple Fixed,-37.824056502165654,144.94818339198966
20191029_streetlight_row_148,1348321,Feature Lighting - Docklands,1,0,Building Facade,-37.8212452112903,144.93222395586278
20191029_streetlight_row_149,1539964,Feature Lighting - Rakaia Way between Caravel Lane and Newquay Promenade,9,0,Pole: Multiple Fixed,-37.815002196569424,144.9412474938556
20191029_streetlight_row_150,1502914,Feature Lighting - Southbank Pedestrian Bridge,0,0,Inground,-37.81954778546085,144.9651656553162
